"Amy Leigh Mercree, The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love, Sex, & Soul Mates"
"Carlos Wallace, Life Is Not Complicated-You Are: Turning Your Biggest Disappointments Into Your Greatest Blessings"
Amy Leigh Mercree
Roy  Bennett
"Kirsten Siggins, The Power of Curiosity: How to Have Real Conversations that create Collaboration, Innovation and Understanding"
Amy Leigh Mercree
Roy  Bennett
Roy  Bennett
Roy  Bennett
Roy  Bennett
C. JoyBell C.
Napoleon Hill
Mother Teresa
C. JoyBell C.
Cormac McCarthy
C. JoyBell C.
Francine Rivers
Rick Riordan
Molly Friedenfeld
Mark  Donnelly
Erica Goros
Robin M. Helm
Lillie Langtry
Rudzani Ralph
"Pete Hautman, The Big Crunch"
Vivian Greene
"Pedro Okoro, Crushing the Devil: Your Guide to Spiritual Warfare and Victory in Christ"
sahil banga
Angela M. Hudson
Skye Daphne
Santosh Kalwar
"C.J. Candel, LAST STAND of the WOLVES - An Oracle"
Kevin Clash
G.K. Chesterton
C. JoyBell C.
"Donna Quesada, Buddha in the Classroom: Zen Wisdom to Inspire Teachers"
C. JoyBell C.
Sue Nelson Buckley
"Lucas Remmerswaal, The A-Z of 13 Habits: Inspired by Warren Buffett"
C. JoyBell C.
C. JoyBell C.
C. JoyBell C.
Solange nicole
"E.S. Ito, Negara Kelima"
Natalie Wright
C. JoyBell C.
Dianna Bellerose
Casi McLean
Sonya Watson
William Shakespeare
"Laura Jensen Walker, Becca by the Book"
"Shahrizad Shafian, Tunjuk Langit Cinta"
"Nakia R. Laushaul, Running from Solace"
Michelle Cruz-Rosado
"Christopher Heuertz, Friendship at the Margins: Discovering Mutuality in Service and Mission"
"Jon-Robert Holden, Blessed Footsteps: Memoirs of JR Holden"
"Monica Pradhan, The Hindi-Bindi Club"
Christine Brooks-Martin
Roy T. Bennett
"Thérèse de Lisieux, The Story Of A Soul: The Autobiography Of St. Therese Of Lisieux"
"Lisa Wingate, Talk of the Town"
Candace C. Bowen
Cindi Lee
Tonny K. Brown
"Taylor Caldwell, Dear and Glorious Physician"
"Amit Ray, World Peace: The Voice of a Mountain Bird"
Roy T. Bennett
Roy T. Bennett
Chinonye J. Chidolue
Preston Bradley
"Beatrice McClearn, Diaries of an Emotional Prostitute"
Amy Leigh Mercree
"Paulo Coelho, The Witch Of Portobello"
I. Made Iwan Darmawan
Amy Leigh Mercree
"Amy Leigh Mercree, The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love, Sex, & Soul Mates"
Matshona Dhliwayo
Amy Leigh Mercree
Amy Leigh Mercree
"Amy Leigh Mercree, The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love, Sex, & Soul Mates"
Mac Canoza
Matshona Dhliwayo
Amy Leigh Mercree
Thomas Sheridan
"Lailah Gifty Akita, Think Great: Be Great!"
Monika Zands
Roy  Bennett
"Swami Vivekananda , Ramakrishna Paramhans, Sarda Devi"
Amy Leigh Mercree
Amy Leigh Mercree
"Amy Leigh Mercree, The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love, Sex, & Soul Mates"
TemitOpe Ibrahim
"Tori Toth, Feel At Home: Home Staging Secrets for a Quick and Easy Sell"
Amy Leigh Mercree
"Amy Leigh Mercree, The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love, Sex, & Soul Mates"
"Amy Leigh Mercree, The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love, Sex, & Soul Mates"
"Lailah Gifty Akita, Think Great: Be Great!"
Craig D. Lounsbrough
Amy Leigh Mercree
Amy Leigh Mercree
"Victor Hugo, Les Misérables"
"Aung San Suu Kyi, Freedom from Fear"
Earl Nightingale
Rob Liano
"John Galsworthy, Five Speeches to P.E.N. Clubs and a Letter"
"Suzanne Elizabeth Anderson, Waiting with God"
"Abigal Muchecheti, Married to a Devil"
Amy McGuire
"Suzanne Elizabeth Anderson, Waiting with God"
 it's always evolving and that's how life happens for me. Through my adversities I can reach new heights.
Clement Watt
"Gail McMeekin, The 12 Secrets of Highly Successful Women: A Portable Life Coach for Creative Women"
Morrie Schwartz.
Naya S. Wood
"Radu Tudoran, Un port la rasarit"
"Krista Kedrick, Under a Prairie Moon"
Nakia R. Laushaul
Jaachynma N.E. Agu
Rayvon L. Browne
M.J. Stoddard
Brian A. Leslie
"Rod Judkins, Change Your Mind: 57 Ways to Unlock Your Creative Self"
Elena Ornig
lexis smigz
Charles Haddon Spurgeon
"K.Z. Snow, The Zero Knot"
Saleem Durrani
mads
"Wendy Mass, 13 Gifts"
Rabindranath Tagore
"Haruki Murakami, 1Q84"
C. JoyBell C.
"Julie Cantrell, Into the Free"
C. JoyBell C.
C. JoyBell C.
"Marguerite Yourcenar, L'Œuvre au noir"
"Donna Galanti, A Human Element"
"Charles Mingus, Charles Mingus - More Than a Fake Book"
Joana James
Lenore Wolfe
"Stephan Lawrence Theodore Clifford, Qualia"
"David Jeremiah, Until Christ Returns: Living Faithfully Today While We Wait for Our Glorious Tomorrow"
Angel Sharum
"Marcia Quinn Noren, Joan of Arc: The Mystic Legacy"
Colton Robinsmith
"Meg Meeker, The 10 Habits of Happy Mothers: Reclaiming Our Passion, Purpose, and Sanity"
"Leo Tolstoy, Kreutzer Sonata and Family Happiness"
Pat Cher
Cassandra Blizzard
Keisha Keenleyside
Danielle Pierre
Patrick Ness
Jacqueline Carey
"G. Norman Lippert, James Potter and the Hall of Elders' Crossing"
"Lucas Remmerswaal, The A-Z of 13 Habits: Inspired by Warren Buffett"
"Lucas Remmerswaal, The A-Z of 13 Habits: Inspired by Warren Buffett"
"Lucas Remmerswaal, 13 Habits.com the Tale of Tortoise Buffett and Trader Hare"
"Paulo Coelho, Veronika Decides to Die"
"Lucas Remmerswaal, The A-Z of 13 Habits: Inspired by Warren Buffett"
"J.R.R. Tolkien, The Return of the King"
"Daniel Gottlieb, Letters to Sam: A Grandfather's Lessons on Love, Loss, and the Gifts of Life"
Leonard Seet
"Apoorve Dubey, The Flight Of Ambition"
"John Grisham, La tapadera"
Flavia
"Lucas Remmerswaal, The A-Z of 13 Habits: Inspired by Warren Buffett"
Tommy Wiseau
"Dew Platt, Failure&solitude"
"Lucas Remmerswaal, The A-Z of 13 Habits: Inspired by Warren Buffett"
"Lloyd John Ogilvie, Perfect Peace"
Naty Matos
"Kimberly McRae, Living by Faith: Beginning Your Walk as a New Believer"
Jeffrey Rasley
Thom Hunter
A. Vaidyanathan
Bessie Anderson Stanley
 there is no reason why language should escape this universal law
Hideyuki Kikuchi
"Marilyn Suttle, Who's Your Gladys?: How to Turn Even the Most Difficult Customer Into Your Biggest Fan"
Stephanie Lahart
Willard Van Orman Quine
"Deborah Brodie, The Path That Gets Brighter: A Devotional to Instruct, Illustrate, and Encourage Kingdom Principles"
 not your ego!
John Forster
"Hugh MacLeod, Evil Plans: Having Fun on the Road to World Domination"
"Phil Mitchell, A Bright New Morning: An American Story"
Nahisha McCoy
Jay     Long
Jay     Long
Udai Yadla
Neelam Saxena Chandra
Matshona Dhliwayo
Paul Cobb
Jay     Long
Tonny K. Brown
Rasheed Ogunlaru
Jay     Long
Jay     Long
Abhijit Naskar
"Roy T. Bennett, The Light in the Heart"
"Amit Ray, Walking the Path of Compassion"
Sheri   Fink
Roy T. Bennett
Roy T. Bennett
 you should not take it for granted and treat them with indifference.
 those who quit never win.
Roy T. Bennett
Roy T. Bennett
Amy Leigh Mercree
Steven Cuoco
Roy T. Bennett
Mohammed Sekouty
Roy T. Bennett
"Amy Leigh Mercree, The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love, Sex, & Soul Mates"
Roy T. Bennett
"Amy Leigh Mercree, The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love, Sex, & Soul Mates"
Roy T. Bennett
Amy Leigh Mercree
Amy Leigh Mercree
"Amy Leigh Mercree, The Spiritual Girl's Guide to Dating: Your Enlightened Path to Love, Sex, & Soul Mates"
Amy Leigh Mercree
Adhish Mazumder
Amy Leigh Mercree
Chinonye J. Chidolue
Steven Cuoco
Amy Leigh Mercree
Roy T. Bennett
"Lailah Gifty Akita, The Wings of Hope: Survivor"
"Charles F. Glassman, Brain Drain   The Breakthrough That Will Change Your Life"
"Lailah Gifty Akita, Think Great: Be Great!"
"Vishwas Chavan, Vishwasutras: Universal Principles for Living: Inspired by Real-Life Experiences"
"Suzanne Elizabeth Anderson, Waiting with God"
"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind"
"Kevin Ngo, Let's Do This! 100 Powerful Messages to Help You Take Action"
The Prolific Penman
"Rod Judkins, Change Your Mind: 57 Ways to Unlock Your Creative Self"
"Gina Greenlee, Postcards and Pearls: Life Lessons from Solo Moments on the Road"
Amanda Penland
"Suzanne Elizabeth Anderson, Waiting with God"
Amy Leigh Mercree
Hazrat Ali ibn Abu-Talib R.A
Amy Leigh Mercree
Auliq Ice
Sri Chinmoy
Karen Salmansohn
Jessamyne West
anmol gandhi
"Katerina Kostaki, Cosmic Light"
Ron Law
Marcel Proust
"Sujit Lalwani, Life Simplified!"
"Paulo Coelho, The Alchemist"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
Charles Haddon Spurgeon
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
"Sujit Lalwani, Life Simplified!"
Charles Haddon Spurgeon
"Shirley Miranda, Falling"
zybil rogan
"Sujit Lalwani, Life Simplified!"
Gregory C. Dugger
sharda sriram
Brian A. Leslie
Brian A. Leslie
ejembi louis
Isaac Asimov
"Cressida Cowell, How to Break a Dragon's Heart"
Richelle E. Goodrich
"Eric Wilson, Fireproof"
Richard A. Hackett Jr.
"William Shakespeare, Julius Caesar"
Jennifer Dion
Laxmi Hariharan
chibisa charles
"Kenneth Oppel, Half Brother"
Santosh Kalwar
Carol  McCormick
Fun
W.D. Lady
"Pete Greig, Punk Monk: New Monasticism and the Ancient Art of Breathing"
Carla Olson Gade
Zaveric
Cassandra Wilson Run the Voodoo Down
John Ziesler
Jaachynma N.E. Agu
Knowledge Notes
Vikram Roy
Venus Angelica Perez
Nancy B. Brewer
"Anonymous, The Poetic Edda"
C. JoyBell C.
JoCecelia Shinn
"Colin Beavan, No Impact Man: The Adventures of a Guilty Liberal Who Attempts to Save the Planet and the Discoveries He Makes About Himself and Our Way of Life in the Process"
Michelle Cruz-Rosado
"Monique Duval, The Persistence of Yellow: A Book of Recipes for Life"
"Natalie Wright, Emily's House"
"Meg Meeker, The 10 Habits of Happy Mothers: Reclaiming Our Passion, Purpose, and Sanity"
Michelle Cruz-Rosado
"Lenore Wolfe, Dark Warrior: To Tame a Wild Hawk"
M Fazan Hafeez
Jaachynma N.E. Agu
"Jack  Dempsey, How to Fight Tough"
Will Hewett
Jaachynma N.E. Agu
April Lovett-Bradford
Helen Shucman
"Jaachynma N.E. Agu, Risk It, Be Different"
Yasmine Butts
"Natalie Wright, Emily's House"
Discovery House Publishers
Michelle Cruz-Rosado
"David Jeremiah, Until Christ Returns: Living Faithfully Today While We Wait for Our Glorious Tomorrow"
C. JoyBell C.
"Fyodor Dostoyevsky, Crime and Punishment"
"Pat Conroy, South of Broad"
Solange nicole
Bruce H. Jackson
Larry Burkett
"Guy Kawasaki, Enchantment: The Art of Changing Hearts, Minds, and Actions"
David Jeremiah
"David Jeremiah, Until Christ Returns: Living Faithfully Today While We Wait for Our Glorious Tomorrow"
Solange nicole
Arnold H. Glasow
"Patricia Griecci, Pampered Pooch Parties: Easy Dog Recipes And Crafts To Create A Howling Good Time"
 8:32)
"David Jeremiah, Until Christ Returns: Living Faithfully Today While We Wait for Our Glorious Tomorrow"
C. JoyBell C.
"Cassandra Blizzard, A World Without Color"
Phil Volatile
"David Jeremiah, Until Christ Returns: Living Faithfully Today While We Wait for Our Glorious Tomorrow"
Warren Adler
"David Jeremiah, Until Christ Returns: Living Faithfully Today While We Wait for Our Glorious Tomorrow"
Chris C. Nwakanma
"David Jeremiah, Until Christ Returns: Living Faithfully Today While We Wait for Our Glorious Tomorrow"
"David Jeremiah, Until Christ Returns: Living Faithfully Today While We Wait for Our Glorious Tomorrow"
Wernher von Braun
"Steve Hagen, Buddhism Plain and Simple"
"Jim Stovall, The Lamp"
V.C. Andrews
"Steve Hagen, Buddhism Plain and Simple"
"Dew Platt, The Rudeness of Soul"
"Denzel Washington, A Hand to Guide Me"
Robert Kriegel
"Dew Platt, Failure&solitude"
"Margaret Feinberg, Scouting the Divine: My Search for God in Wine, Wool, and Wild Honey"
Dew Platt
"Arnaud Saint-Paul, The Human Project"
"Kale Lawrence, The Clairvoyance Clock"
Anasia Nicole Hixon
"Kale Lawrence, The Clairvoyance Clock"
"Matthew Pearl, The Dante Club"
C. JoyBell C.
Nakia R. Laushaul
"Dew Platt, Failure&solitude"
"Rute Canhoto, Almira, a Moura Encantada"
Tanya R. Liverman
David Frost
"Danielle Pierre, Just Make It Happen!"
Dilip Chitre
Christopher Moley
Cikgu Syadida Zakaria (UPSI)
"Elisa Albert, The Book of Dahlia"
"A. Witness, The Adventures of Zac Master: The Light"
Joyce Brothers
Paul Zane Pilzer
Deborah Brodie
Thomas F. Shubnell
Thomas Mallon
Thomas F. Shubnell
Myrtle Filmore
Marcus G Monroe
"Natalie Pace, The Gratitude Game: 21 Days to a Healthier, Wealthier, More Beautiful You"
Genereux Philip
 the extraordinary gift we deeply share as mothers. Belly dance for birth reflects this very same essence of life and love.
Marcus G Monroe
Lorri Faye
Lorato Mosimakoko
Quang Nguyen
"Natalie Pace, The Gratitude Game: 21 Days to a Healthier, Wealthier, More Beautiful You"
Marcus G Monroe
"Jennifer Archer, The Shadow Girl"
Rajesh Walecha
"Kayisha Thomas, Quotes of Faith and Inspiration"
"Jo M. Sekimonyo, l'enfer c'est lui"
Ronald Reagan
ZINEB SKARABI
Bev Flynn
"Tony   Cleaver, A Chain of Flames"
"Angelos Michalopoulos, Invisible souls, unhappy happinesses"
Jennifer Ho-Dougatz
Matshona Dhliwayo
Greg Dutilly
Matshona Dhliwayo
Evy Michaels
M.L. Shanahan
Frederick Vanderbuilt
"Summer Lane, State of Hope"
E.J. Cenita
Evy Michaels
Budding Dirt
Joseph Campbell
Matshona Dhliwayo
Matshona Dhliwayo
Matshona Dhliwayo
Matshona Dhliwayo
"Kim Ha Campbell, Inner Peace Outer Abundance"
M.L. Shanahan
"Qwana Reynolds-Frasier, Friend In Your Pocket Conversations Session One"
Cynthia Olmedo
Andre Ellison
"Mira Midha, Feelings… It's Not in What They Say but What They Hide"
Maisie A Smikle
Mohamed Imdhiyas
"Andrew Masuku, Dimensions of a New Civilization"
Maisie A. Smikle
"Kim Cormack, Wild Thing"
Jenaître Farquharson
Wade Boggs
"Nguyễn Duy Cần, Tôi Tự Học"
Shirley Houston
"Gerard de Marigny, New Detroit"
 diamonds are its masterpiece.
Matshona Dhliwayo
"Cora Carmack, Roar"
Matshona Dhliwayo
Haritha Velpureddy
Rajesh Walecha
Matshona Dhliwayo
Steven Chuks Nwakokeke
Tonny K. Brown
Steven Moffat
"Katey Sagal, Grace Notes: My Recollections"
Ken Poirot
Maisie A. Smikle
 there are no parades for the losing team.
"U.F. Shah, The Organ's Speech"
"U.F. Shah, The Organ's Speech"
Nurudeen Ushawu
Haritha Velpureddy
"Fox Benwell, Kaleidoscope Song"
Maisie A Smikle
Kierra C.T. Banks
"Elif Shafak, The Forty Rules of Love"
Evy Michaels
Evy Michaels
 Determine and Define your life
Haritha Velpureddy
Genereux Philip
Matshona Dhliwayo
Dmitry Glukhovsky
Neo Shamon
Rasheed Ogunlaru
Rasheed Ogunlaru
Rasheed Ogunlaru
Rasheed Ogunlaru
Tonny K. Brown
Rajesh Walecha
"Jerry Gladstone, The Common Thread of Overcoming Adversity and Living Your Dreams"
"Jerry Gladstone, The Common Thread of Overcoming Adversity and Living Your Dreams"
"Nick Farewell, GO"
Matshona Dhliwayo
Stanley Kujokera
Stanley Kujokera
Stanley Kujokera
Stanley Kujokera
Stanley Kujokera
"Stanley Kujokera, Scripted Quotes: ""transformational writings that will revolutionize your thinking and set you on course for success"""
 he has tampered with your perception...
"Anne Krüger, Allee der Kosmonauten"
Bernard Kelvin Clive
EverSkeptic
Haritha Velpureddy
Haritha Velpureddy
Haritha Velpureddy
Matshona Dhliwayo
Matshona Dhliwayo
Matshona Dhliwayo
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
Matshona Dhliwayo
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
Matshona Dhliwayo
Matshona Dhliwayo
Matshona Dhliwayo
 every choice is a world made new for the chosen.
Avijeet Das
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Kim Ha Campbell, Inner Peace Outer Abundance"
Diana Dentinger
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
Diana Dentinger
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
Matshona Dhliwayo
Matshona Dhliwayo
Mike Carey
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
Diana Dentinger
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
Evy Michaels
"Madalyn Beck, Dragon Hearts & Dandelion Fuzz"
"Madalyn Beck, Dragon Hearts & Dandelion Fuzz"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Diana Dentinger, Modus Vivendi: Your Life Your Way"
"Kim Ha Campbell, Inner Peace Outer Abundance"
"Kim Ha Campbell, Inner Peace Outer Abundance"
"Kim Ha Campbell, Inner Peace Outer Abundance"
Matshona Dhliwayo
"Shah Ibrahim, Budak Meja Belakang"
"Louise Blackwick, Vivian Amberville - The Weaver of Odds"
Myra Yadav
Myra Yadav
Muzaf Ahmad
Mac Canoza
Michael v Ivanov
Rajesh Walecha
John Milton
Khalil Gibran
Matshona Dhliwayo
"Luisa Luisi, Poemas de la Inmovilidad y Canciones al Sol"
Evy Michaels
Maisie A. Smikle
Rajat
Antoine De Saint Exupery
Ernest Agyemang Yeboah
Maisie A. Smikle
Maisie A. Smikle
Maisie A. Smikle
"Kashaf Shaikh (Co-founder, Dealivore)"
"Dr. Jacinta Mpalyenkana, Ph.D, MBA"
Matshona Dhliwayo
Sara Secora
Myra Yadav
"Kim Ha Campbell, Inner Peace Outer Abundance"
"Dushawn Banks, Love,Pain, & Perception"
Matshona Dhliwayo
Matshona Dhliwayo
 success is hard won through much failure.
Ken Poirot
"Jocelyn Soriano, 366 Days of Compassion: One Year Devotional"
Matshona Dhliwayo
Latika Teotia
Ken Poirot
Rajesh Walecha
Aishwarya Shiva Pareek
Matshona Dhliwayo
Eraldo Banovac
Maisie A. Smikle
"Brickley, Katherine; Brickley, Caroline"
"Katherine Brickley, The Blossom Shoppe"
"Katherine Brickley, The Blossom Shoppe"
Mark Zuckerberg
Rajesh Walecha
Vimalakurti
Eraldo Banovac
Eraldo Banovac
"Sheshadharananda, Toward Avinasha"
"Sheshadharananda, Burned out"
"Sheshadharananda, Burned out"
Evy Michaels
Evy Michaels
"Azzah A.R., Nota Perempuan Backpacker"
"Jocelyn Soriano, 366 Days of Compassion: One Year Devotional"
Matshona Dhliwayo
"Kim Ha Campbell, Inner Peace Outer Abundance"
"Kim Ha Campbell, Inner Peace Outer Abundance"
Jiten Bhatt
Charles Samuel D'Monte
Nicky Verd
Maisie A. Smikle
Jiten Bhatt
Jiten Bhatt
Jiten Bhatt
Jiten Bhatt
Jiten Bhatt
Jiten Bhatt
"Azzah A.R., Nota Perempuan Backpacker"
"Renata Ammazzini, Nora & het bloemenelfje"
"Renata Ammazzini, Nora & het bloemenelfje"
"Renata Ammazzini, Nora & het bloemenelfje"
Nurudeen Ushawu
Nurudeen Ushawu
Nurudeen Ushawu
"Sarah Rajkotwala, The Year of Talking to Plants: The Plants and Fairies Talk in Their Own Words"
"Jocelyn Soriano, 366 Days of Compassion: One Year Devotional"
 the entrance to the universe is inside your soul.
"Giuliano Golfieri, Alter Ego: Memorie di un viaggiatore ultracorporeo"
Matshona Dhliwayo
Matshona Dhliwayo
Matshona Dhliwayo
"Jocelyn Soriano, 366 Days of Compassion: One Year Devotional"
"Kim Ha Campbell, Inner Peace Outer Abundance"
"Kim Ha Campbell, Inner Peace Outer Abundance"
Mishi McCoy
Genereux Philip
"Jocelyn Soriano, 366 Days of Compassion: One Year Devotional"
"Beth Kempton, Freedom Seeker: Live More. Worry Less. Do What You Love."
"Jocelyn Soriano, 366 Days of Compassion: One Year Devotional"
"Jocelyn Soriano, 366 Days of Compassion: One Year Devotional"
"Beth Kempton, Freedom Seeker: Live More. Worry Less. Do What You Love."
"Beth Kempton, Freedom Seeker: Live More. Worry Less. Do What You Love."
"Beth Kempton, Freedom Seeker: Live More. Worry Less. Do What You Love."
"Beth Kempton, Freedom Seeker: Live More. Worry Less. Do What You Love."
"Beth Kempton, Freedom Seeker: Live More. Worry Less. Do What You Love."
"Timothy Pina, Bullying Ben: How Benjamin Franklin Overcame Bullying"
Melody  Lee
